GeneMark.hmm PROKARYOTIC (Version 3.4.4)
Date: Fri Feb 12 06:54:14 2016
Sequence file name: ../NC_000962.fna
Model file name: itr_9.rbs.mod
RBS: true
Model information: GeneMarkS_gcode_11

FASTA definition line: gi|448814763|ref|NC_000962.3| Mycobacterium tuberculosis H37Rv, complete genome
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class     RBS      RBS
 1060        -     1160544     1160828          285        1     -123  30.3869
 1061        -     1160855     1161151          297        1      -53  23.3179
 1062        -     1161297     1162430         1134        1      -47 114.0298
 1063        -     1162549     1163376          828        1      122  73.7519
 1064        -     1164164     1164403          240        1     -121  11.3736
 1065        -     1164572     1164997          426        1      -48  29.4214
 1066        -     1165092     1165499          408        1      -56  19.3336
 1067        -     1165781     1166818         1038        1      -11  91.6010
 1068        +     1167236     1167676          441        1      126   8.5463
 1069        +     1167673     1168554          882        1       46  57.4011
 1070        +     1169375     1170670         1296        1      -47 140.9529
 1071        -     1171038     1172054         1017        1       96  32.7358
 1072        -     1172110     1172292          183        1       86   4.5641
 1073        +     1172386     1172832          447        1     -107  37.1164
 1074        +     1172881     1173786          906        1     -124  97.1678
 1075        -     1173945     1174700          756        1      -71  51.6113
 1076        +     1175861     1176112          252        1       36   9.4443
 1077        +     1177628     1178392          765        1       17  66.1435
 1078        -     1178604     1178750          147        1     -117   1.6706
 1079        +     1179345     1180577         1233        1      -62 126.7430
 1080        +     1180684     1182315         1632        1       -3 180.4956
 1081        +     1182397     1183455         1059        1      -84 111.2113
 1082        +     1183508     1183981          474        1       -2  38.8836
 1083        +     1184015     1184878          864        1        8  61.2897
 1084        +     1184856     1185740          885        1       74  96.1186
 1085        -     1185741     1186823         1083        1       23 124.2699
 1086        -     1186904     1187287          384        1      -35  17.1419
 1087        +     1187441     1188001          561        1       96  41.0853
 1088        +     1188016     1188393          378        1      -97  38.2405
 1089        -     1188421     1190424         2004        1       34 405.1317
 1090        -     1190757     1192157         1401        1      -27 265.8986
 1091        -     1192510     1194273         1764        1       47 184.4889
 1092        -     1194270     1195043          774        1       46 101.9046
 1093        -     1195055     1196092         1038        1       73 135.7514
 1094        +     1196312     1197115          804        1       10 101.3936
 1095        +     1197231     1198082          852        1      -87  49.1093
 1096        -     1198156     1199373         1218        1       22 163.7559
 1097        -     1199426     1200370          945        1       -3  75.6774
 1098        +     1200782     1201660          879        1      124  55.1866
 1099        +     1201717     1203111         1395        1       43 168.3178
 1100        +     1203313     1204035          723        1      101  59.1134
 1101        +     1204067     1205233         1167        1       89 119.8393
 1102        -     1205304     1205798          495        1       54  55.9734
 1103        -     1205984     1206418          435        1      -94  34.5137
 1104        +     1206538     1207386          849        1       -7 102.8621
 1105        +     1207383     1207649          267        1       81  17.4432
 1106        +     1207636     1209657         2022        1       65 267.0002
 1107        -     1209756     1210532          777        1      -84  91.2949
 1108        +     1210628     1211383          756        1       -3  89.7737
 1109        +     1211560     1213863         2304        1      -99 368.9722
 1110        +     1214049     1214360          312        1       83   5.8294
 1111        +     1214522     1214947          426        1       47  19.3735
 1112        +     1215225     1215407          183        1      -28   7.4090
 1113        +     1215635     1216054          420        1     -125  50.0410
 1114        +     1216469     1219030         2562        1      -54 433.9438
 1115        -     1219248     1220120          873        1       39  93.2792
 1116        +     1220574     1221854         1281        1      -56 185.0627
 1117        +     1221959     1222786          828        1       54  88.0097
 1118        +     1222997     1224298         1302        1       72 177.3672
 1119        +     1224385     1225260          876        1      -74  95.2143
 1120        -     1225263     1226144          882        1      -81  72.0846
 1121        -     1226141     1227565         1425        1       60 190.2367
 1122        -     1227596     1228648         1053        1      115 136.2863
 1123        +     1228623     1229384          762        1       69  51.4383
 1124        -     1229391     1230548         1158        1      -28 169.5835
 1125        -     1230660     1230971          312        1     -121   8.5463
 1126        -     1230971     1231183          213        1       89  11.7772
 1127        +     1231373     1231990          618        1       -6  25.2499
 1128        +     1232010     1232462          453        1      116  20.6018
 1129        +     1232416     1232826          411        1       14  11.2275
 1130        -     1232844     1233944         1101        1       43 145.3897
 1131        -     1233966     1234238          273        1       81   8.8727
 1132        -     1234213     1235418         1206        1      -27 144.0695
 1133        -     1235457     1236095          639        1     -111  59.6113
 1134        +     1236185     1237192         1008        1      -56 113.8588
 1135        -     1237209     1238192          984        1      -74  50.1424
 1136        +     1238276     1239328         1053        1      -10 158.5276
 1137        +     1239428     1239613          186        1      121   7.8330
 1138        +     1239610     1239984          375        1       45  29.7693
 1139        +     1240244     1240885          642        1      -93  11.3442
 1140        -     1241115     1241390          276        1       58   4.5867
 1141        +     1241633     1241956          324        1       24  34.3834
 1142        -     1241971     1242783          813        1      -81  77.3122
 1143        -     1242864     1243013          150        1     -113   4.8125
 1144        -     1243010     1243504          495        1      123  42.1251
 1145        +     1243707     1245107         1401        1       47 163.3599
 1146        +     1245129     1246151         1023        1      -70 122.6314
 1147        -     1246144     1247001          858        1       33 102.8215
 1148        +     1247172     1248077          906        1      -68  90.8028
 1149        +     1248082     1249326         1245        1       71 113.9007
 1150        -     1249330     1249926          597        1     -114  73.6091
 1151        -     1249932     1251347         1416        1       32 152.8643
 1152        -     1251617     1252930         1314        1       82 113.7284
 1153        -     1253074     1254510         1437        1      127 159.6080
 1154        +     1254630     1256135         1506        1      -37 174.7949
 1155        +     1256180     1257313         1134        1      -20 151.5288
 1156        +     1257406     1259055         1650        1      -79 227.6254
 1157        -     1259067     1261415         2349        1      114 329.2167
 1158        +     1261922     1262158          237        1       82  24.9184
 1159        -     1262272     1264116         1845        1       -1 263.5850
 1160        +     1264606     1264947          342        1      -53  37.7424
 1161        +     1265097     1265438          342        1      -76   2.9470
 1162        -     1265472     1266488         1017        1       66  63.8091
 1163        -     1266485     1266985          501        1       51  38.0232
 1164        +     1267473     1268195          723        1        9  67.3652
 1165        -     1268203     1269009          807        1       28  65.1053
 1166        -     1269152     1269988          837        1       -7  76.7146
 1167        +     1269957     1271144         1188        1      -76 135.4475
 1168        +     1271156     1271908          753        1      105  93.5586
 1169        -     1272036     1272167          132        1      123   4.0002
 1170        +     1272423     1273334          912        1       89  86.5955
 1171        +     1273286     1274767         1482        1      -69 122.4726
 1172        +     1274900     1275550          651        1        5  49.8324
 1173        -     1276300     1277664         1365        1      -26 129.6457
 1174        +     1277893     1278300          408        1      -72  19.3336
 1175        +     1278395     1278820          426        1      -80  29.4214
 1176        -     1278904     1279767          864        1       31  61.0377
 1177        +     1279703     1280020          318        1      -52  31.5495
 1178        -     1279998     1280786          789        1       28  55.4813
 1179        -     1280843     1281430          588        1      -97  67.2391
 1180        +     1281429     1281872          444        1     -124  31.8828
 1181        +     1282306     1282893          588        1       -5  58.6537
 1182        +     1282890     1283036          147        1       56   8.2001
 1183        -     1283056     1284099         1044        1       20  73.6263
 1184        -     1284179     1284862          684        1        6  33.7565
 1185        +     1284992     1286287         1296        1      122 138.6790
 1186        -     1286284     1286562          279        1      -82  14.5293
 1187        +     1286532     1287020          489        1      120  35.3300
 1188        +     1287328     1291026         3699        1     -112 449.7581
 1189        +     1291065     1292741         1677        1       46 197.5751
 1190        +     1292798     1293403          606        1      -16  67.1118
 1191        +     1293406     1294146          741        1       79  77.2359
 1192        +     1294168     1296054         1887        1       77 252.5586
 1193        +     1296131     1298059         1929        1       -9 198.1750
 1194        -     1298087     1298641          555        1      -40  59.6612
 1195        -     1298764     1299804         1041        1      101  76.0701
 1196        -     1299822     1300124          303        1      -88  21.0158
 1197        +     1300304     1301215          912        1       69  86.4672
 1198        +     1301448     1301747          300        1      -69  18.1003
 1199        -     1301755     1302681          927        1      -89  89.5724
 1200        +     1303072     1305501         2430        1       16 295.6655
 1201        -     1305669     1305989          321        1     -112  17.0619
 1202        -     1306202     1308226         2025        1       75 227.7735
 1203        -     1308223     1308792          570        1     -117  42.9784
 1204        +     1309005     1309331          327        1       64  28.3139
 1205        +     1309364     1310452         1089        1      -83 110.5492
 1206        -     1310480     1313299         2820        1       31 254.8029
 1207        +     1313677     1315191         1515        1      120  84.7746
 1208        +     1315234     1319982         4749        1     -102 459.4600
 1209        +     1320035     1321453         1419        1       89  75.9724
 1210        +     1321520     1324528         3009        1       33 230.7848
 1211        -     1324532     1325572         1041        1       25  57.2607
 1212        -     1325776     1327494         1719        1     -109  93.8732
 1213        -     1327689     1329581         1893        1      -73 201.1962
 1214        +     1329378     1331021         1644        1      -46 268.0416
 1215        +     1331021     1332010          990        1       64 118.3951
 1216        +     1332092     1332964          873        1      115  87.7570
 1217        +     1332980     1333858          879        1      -18  77.8099
 1218        +     1333889     1334845          957        1      120  85.7471
 1219        +     1334939     1335754          816        1     -117  52.4396
 1220        +     1335794     1337215         1422        1      -32 162.0993
 1221        -     1337248     1338513         1266        1      -99  94.2272
 1222        +     1339003     1339302          300        1      107  19.4658
 1223        +     1339394     1340524         1131        1      -17 128.2177
 1224        +     1340659     1340955          297        1      -26  24.0869
 1225        +     1341006     1341290          285        1       64  29.1342
 1226        -     1341358     1342653         1296        1      -53 139.5959
 1227        +     1342909     1344219         1311        1      -81 120.9457
 1228        -     1344216     1345169          954        1      -95 110.9363
 1229        +     1345290     1346324         1035        1       -6 110.5565
 1230        -     1346321     1346905          585        1       96  40.4869
 1231        -     1346936     1348624         1689        1       37 208.6708
 1232        +     1348761     1349282          522        1     -114  42.1234
 1233        +     1349332     1351125         1794        1      -55 212.7765
 1234        +     1351191     1352147          957        1       17  85.7771
 1235        +     1352144     1353118          975        1      -59 105.7571
 1236        +     1353157     1353525          369        1      -66  28.4231
 1237        +     1353642     1354136          495        1      -95  29.4230
 1238        +     1354372     1354470           99        1      113   4.0102
 1239        -     1354498     1355649         1152        1     -109  98.9509
 1240        +     1355836     1357050         1215        1       54 130.8910
 1241        -     1357293     1357625          333        1       70  24.6212
 1242        -     1357759     1359420         1662        1       76 147.9588
 1243        -     1359472     1360146          675        1       27  47.1149
 1244        -     1360155     1361801         1647        1      -98 230.0612
 1245        -     1361798     1362733          936        1       55 111.2676
 1246        -     1362723     1363397          675        1      -47  66.1024
 1247        -     1363503     1364078          576        1     -124  74.2156
 1248        +     1364554     1365186          633        1       60  50.1193
 1249        +     1365344     1365808          465        1       86  17.3200
 1250        +     1365947     1367461         1515        1      -79 181.1444
 1251        +     1367463     1367858          396        1     -103  21.6749
 1252        -     1367891     1368715          825        1      -98 118.3951
 1253        -     1368832     1370295         1464        1      -61 177.6964
 1254        -     1370292     1370726          435        1      122  60.1776
 1255        +     1370920     1371477          558        1       31  45.3784
 1256        +     1371544     1371702          159        1     -111   4.4594
 1257        -     1371777     1372949         1173        1       36 155.2093
 1258        -     1372962     1374107         1146        1      -83  98.1894
 1259        -     1374322     1374864          543        1     -101  61.1313
 1260        -     1374861     1376126         1266        1     -116 134.9706
 1261        -     1376230     1376433          204        1      -66  27.9999
 1262        +     1376976     1377503          528        1      -66  32.3313
 1263        +     1377530     1378930         1401        1      -24 143.4559
 1264        +     1378984     1379850          867        1      -96 122.1463
 1265        +     1379840     1380679          840        1      -14 104.5899
 1266        +     1380684     1381865         1182        1       66 103.5745
 1267        -     1381942     1383042         1101        1     -116 135.4291
 1268        +     1383213     1384202          990        1       31 141.8079
 1269        +     1384242     1384538          297        1       41  25.0090
 1270        +     1384535     1384966          432        1       66  43.8737
 1271        -     1384989     1386677         1689        1      -59 232.2793
 1272        +     1386749     1387717          969        1      -13  91.1599
 1273        -     1387798     1388628          831        1       96 128.6802
 1274        -     1388685     1388978          294        1      -60  10.4530
 1275        -     1388975     1389244          270        1      -61  14.0017
 1276        -     1389357     1393052         3696        1      -83 521.9291
 1277        -     1393194     1393982          789        1       71  71.8922
 1278        +     1394179     1395918         1740        1       -9 162.5966
 1279        -     1395821     1399240         3420        1      -41 373.4456
 1280        -     1399296     1399856          561        1       59  46.5693
 1281        +     1399844     1401661         1818        1       27 179.0759
 1282        +     1401658     1402809         1152        1       41 130.5386
 1283        -     1402778     1403386          609        1        8  59.5008
 1284        -     1403386     1404603         1218        1      -58 145.7826
 1285        -     1404717     1406084         1368        1     -113 184.4962
 1286        -     1406081     1407433         1353        1      -49 164.2990
 1287        +     1407519     1408238          720        1       14  63.5545
 1288        +     1408240     1409358         1119        1      -24 105.2165
 1289        -     1409484     1409957          474        1      -71  24.3525
 1290        -     1409938     1410408          471        1      124  49.6311
 1291        +     1410431     1411819         1389        1      110 109.8251
 1292        +     1411894     1413087         1194        1       36 132.3880
 1293        +     1413386     1413940          555        1       -4  44.6689
 1294        -     1413960     1415840         1881        1      -84 194.8032
 1295        -     1416181     1417347         1167        1     -113 117.5175
 1296        -     1417658     1418356          699        1     -123  90.0452
 1297        -     1418579     1418953          375        1      -45  36.4535
 1298        -     1419014     1419748          735        1      -15  89.6152
 1299        -     1419961     1420302          342        1       28  35.6420
 1300        -     1420410     1422176         1767        1      107 233.9785
 1301        -     1422302     1424068         1767        1      -41 217.0673
 1302        +     1424197     1424754          558        1       57  49.6248
 1303        +     1424781     1425293          513        1     -128  57.6258
 1304        -     1425438     1425920          483        1       19  39.9186
 1305        +     1426266     1427417         1152        1       79 128.5728
 1306        +     1427414     1430041         2628        1      -53 329.8343
 1307        +     1430116     1431648         1533        1       90 129.3517
 1308        -     1431665     1433308         1644        1      -22 205.0459
 1309        -     1433433     1435253         1821        1     -122 212.6926
 1310        -     1435268     1436143          876        1       -1  90.3151
 1311        -     1436140     1437117          978        1      -50 116.3975
 1312        +     1437324     1437815          492        1      127  69.4905
 1313        +     1437978     1438907          930        1        4 112.5921
 1314        +     1438907     1440751         1845        1      -80 196.0162
 1315        +     1440835     1441290          456        1       57  44.2957
 1316        +     1441348     1442718         1371        1       57 154.2526
 1317        +     1442767     1443399          633        1      -59  31.6914
 1318        -     1443482     1444780         1299        1      -69 150.5435
 1319        -     1445499     1445834          336        1      -43  30.7355
 1320        +     1446427     1448031         1605        1       13 217.9529
 1321        +     1448028     1449371         1344        1       83 125.1537
 1322        +     1449375     1450700         1326        1     -108 155.1400
 1323        +     1450697     1451779         1083        1      -69 120.3566
 1324        +     1451832     1452947         1116        1       37  60.1590
 1325        +     1453204     1455012         1809        1     -128 220.8194
 1326        +     1455202     1455405          204        1       85   9.8884
 1327        +     1455495     1456568         1074        1      119 108.8000
 1328        +     1456565     1457542          978        1      -83  55.5067
 1329        +     1457558     1458211          654        1     -124  61.3661
 1330        +     1458325     1459509         1185        1     -123 154.2173
 1331        +     1459766     1460251          486        1       42  45.1090
 1332        +     1460244     1460996          753        1        8  90.9199
 1333        +     1461045     1461290          246        1       40  35.0574
 1334        +     1461321     1461836          516        1       61  41.0385
 1335        +     1461843     1463183         1341        1       69 141.8148
 1336        +     1463228     1464877         1650        1      -80 203.6433
 1337        +     1465040     1465801          762        1      -61  87.1096
 1338        +     1465841     1467301         1461        1      -33 182.7851
 1339        +     1467315     1467680          366        1      -88  49.2932
 1340        +     1467700     1468131          432        1       41  13.4356
 1341        -     1468171     1469505         1335        1       75 131.3181
 1342        -     1469671     1470186          516        1      -14  34.2578
 1343        +     1470339     1471577         1239        1      118 113.0641
 1344        -     1477134     1477655          522        1       33  34.2088
 1345        -     1477628     1479118         1491        1      -31 124.8262
 1346        -     1479199     1480773         1575        1       76 174.0180
 1347        -     1480894     1482483         1590        1        1 158.9707
 1348        -     1482514     1484085         1572        1       66 117.3530
 1349        +     1484288     1484959          672        1       -8  79.1403
 1350        -     1485313     1485768          456        1      -39  31.9714
 1351        +     1485862     1487031         1170        1       16 152.9886
 1352        +     1487194     1488075          882        1       80  87.9410
 1353        -     1488154     1489965         1812        1       55 302.6102
 1354        -     1490117     1492312         2196        1      103 234.9132
 1355        -     1492320     1494386         2067        1      124 230.8092
 1356        +     1494726     1497155         2430        1      -80 287.2924
 1357        -     1497195     1499141         1947        1       24 198.6327
 1358        -     1499213     1500493         1281        1       84 144.6353
 1359        +     1500727     1500966          240        1       36  22.1330
 1360        +     1500992     1501582          591        1       43  49.3554
 1361        +     1501599     1502633         1035        1     -119  96.6169
 1362        +     1502668     1503081          414        1      -67  35.4153
 1363        +     1503103     1503384          282        1      113  31.7265
 1364        +     1503394     1504365          972        1     -106 115.5453
 1365        +     1504395     1505078          684        1     -126  52.1936
 1366        +     1505075     1505890          816        1       36  88.2950
 1367        +     1506004     1506738          735        1      -62  41.7171
 1368        +     1506755     1507534          780        1      -73  69.9430
 1369        +     1507582     1508187          606        1      -17  63.9485
 1370        -     1508184     1508546          363        1      -52  32.9618
 1371        -     1508543     1508923          381        1       71  12.4078
 1372        +     1508968     1509288          321        1       96  13.9596
 1373        +     1509281     1510846         1566        1     -116 108.2131
 1374        +     1510846     1512006         1161        1      -81 124.0000
 1375        -     1511973     1512605          633        1      -84  37.6284
 1376        +     1513047     1515626         2580        1       75 259.9445
 1377        +     1515566     1517362         1797        1       29 187.0036
 1378        +     1517593     1518234          642        1        9  47.6885
 1379        +     1518306     1518560          255        1      -42   7.4691
 1380        +     1518763     1519134          372        1      -95   7.3831
 1381        -     1519200     1519985          786        1     -125  62.4242
 1382        -     1520005     1521876         1872        1      -30 119.0842
 1383        -     1521885     1524032         2148        1       75 101.9670
 1384        -     1524029     1524784          756        1       56  11.7581
 1385        -     1525293     1526111          819        1      101  81.2022
 1386        +     1526717     1530091         3375        1      -78 218.4195
 1387        +     1530287     1530925          639        1      -92  20.5004
 1388        -     1530973     1531206          234        1       79  12.4809
 1389        +     1531348     1532370         1023        1      -56  80.2559
 1390        -     1532443     1533588         1146        1      -89 126.6182
 1391        -     1533948     1534610          663        1      -98  57.5167
 1392        -     1534607     1535392          786        1      -78  75.4516
 1393        -     1535683     1537644         1962        1      122 177.0081
 1394        -     1537783     1538169          387        1     -122  18.0497
 1395        +     1538474     1539211          738        1     -105  34.2621
 1396        +     1539213     1539440          228        1     -128  21.0015
 1397        -     1539512     1540645         1134        1       50 117.4332
 1398        +     1541020     1541805          786        1     -118  62.5670
 1399        -     1541994     1542878          885        1      -18  77.9627
 1400        -     1542929     1543255          327        1       97  20.7303
 1401        +     1543359     1544828         1470        1      -77 110.2134
 1402        +     1544894     1546006         1113        1      -85 118.7318
 1403        +     1546045     1546992          948        1       44  76.9050
 1404        +     1548099     1549151         1053        1       54  97.1697
 1405        +     1549148     1550641         1494        1       83 155.5469
 1406        -     1550579     1551217          639        1      126  64.8147
 1407        -     1551228     1552490         1263        1      120 120.2318
 1408        +     1552654     1553235          582        1       -3  71.8873
 1409        +     1553232     1554191          960        1       59 126.5705
 1410        +     1554188     1555480         1293        1        0 181.7525
 1411        +     1555477     1555974          498        1        3  56.9271
 1412        +     1555971     1557101         1131        1       -9 151.8838
 1413        +     1557101     1560448         3348        1       97 481.1087
 1414        +     1560496     1561269          774        1      -99  92.3576
 1415        +     1561464     1561772          309        1      108  16.3248
 1416        +     1561769     1563388         1620        1      -96 120.7329
 1417        +     1563949     1564266          318        1       36  30.2562
 1418        +     1564401     1565027          627        1      -24  43.5550
 1419        +     1565093     1565425          333        1     -104  36.0473
 1420        +     1565444     1566697         1254        1       -3 151.7102
 1421        +     1566861     1568036         1176        1     -122 186.8153
 1422        -     1568109     1569587         1479        1       61 183.8566
 1423        -     1569584     1570969         1386        1      -97 133.6244
 1424        +     1571086     1572081          996        1       -2 113.0749
 1425        -     1572127     1573830         1704        1      -49 274.7499
 1426        -     1574112     1574513          402        1      127  22.6507
 1427        -     1574510     1574779          270        1     -113  11.5192
 1428        -     1574850     1575809          960        1     -117 118.5673
 1429        -     1575834     1576796          963        1      113 104.0604
 1430        +     1576777     1577532          756        1       56  80.9895
 1431        +     1577613     1579580         1968        1     -127 175.9360
 1432        -     1579598     1580422          825        1     -113  70.1190
 1433        +     1580594     1581073          480        1       34  56.3509
 1434        -     1581145     1581969          825        1     -102  93.4236
 1435        +     1582166     1583104          939        1       75  71.4227
 1436        +     1583101     1584474         1374        1      -11 129.9277
 1437        +     1584508     1585197          690        1      111  84.1056
 1438        +     1585194     1586213         1020        1       35 122.0183
 1439        -     1586210     1587766         1557        1       67 197.3668
 1440        -     1587772     1588677          906        1      -50  69.3220
 1441        +     1588600     1589172          573        1      104  62.4289
 1442        +     1589386     1589901          516        1      120  42.5255
 1443        +     1589891     1590292          402        1      111  21.1291
 1444        +     1590406     1591674         1269        1      126 143.6856
 1445        +     1591671     1592153          483        1       99  54.5373
 1446        +     1592150     1592614          465        1       68  34.8561
 1447        +     1592696     1593325          630        1      106  24.6263
 1448        +     1593505     1593978          474        1     -111  19.8115
 1449        +     1594099     1595982         1884        1      -23 183.7077
 1450        +     1595979     1596884          906        1       62  89.6211
 1451        +     1596881     1597909         1029        1      -64 107.3561
 1452        +     1597906     1598883          978        1      -68 108.2737
 1453        -     1598893     1599501          609        1       32  17.2421
 1454        +     1599658     1601037         1380        1     -105 167.2905
 1455        -     1601059     1602267         1209        1      -29 101.9611
 1456        -     1602321     1603877         1557        1       46 211.7651
 1457        -     1603932     1604759          828        1      -92  92.5449
 1458        +     1604878     1606146         1269        1       -2 132.5420
 1459        +     1606413     1607972         1560        1        0 169.4553
 1460        +     1608083     1609852         1770        1     -119 204.4938
 1461        +     1609849     1611270         1422        1      103 197.1008
 1462        +     1611434     1612249          816        1      -92  49.8365
 1463        -     1612342     1612950          609        1      -97  24.7003
 1464        +     1613307     1614326         1020        1      -18 146.6127
 1465        +     1614389     1615567         1179        1       44 153.2894
 1466        +     1615564     1616349          786        1      -63 109.7543
 1467        -     1616961     1617386          426        1      -14  25.3955
 1468        +     1617726     1618070          345        1       51  35.7608
 1469        -     1618209     1619657         1449        1      -38 243.6528
 1470        +     1619791     1622091         2301        1       67 260.6084
 1471        -     1622207     1622692          486        1      -70  35.3104
 1472        +     1622756     1623007          252        1      -48   4.4878
 1473        -     1623287     1623658          372        1      126  37.0013
 1474        -     1623714     1624457          744        1     -104  78.3140
 1475        -     1624454     1625365          912        1       36 113.7115
 1476        -     1625418     1626872         1455        1        5 199.9156
 1477        -     1626959     1628080         1122        1      -61 144.8202
 1478        -     1628097     1630199         2103        1        5 289.0637
 1479        -     1630638     1634627         3990        1       78 645.8434
 1480        +     1635029     1635955          927        1      -57 137.6590
 1481        -     1636004     1638229         2226        1       98 318.7156
 1482        +     1638120     1639646         1527        1      -38 113.3434
 1483        -     1639674     1640660          987        1      -28 120.4483
 1484        +     1640680     1641543          864        1      -42  58.6756
 1485        -     1641493     1642407          915        1      -79 107.0284
 1486        -     1642537     1643322          786        1       70 106.8332
 1487        -     1643319     1644260          942        1      -13 126.4501
 1488        -     1644363     1646138         1776        1       69 183.6961
 1489        +     1646327     1646992          666        1      -18  76.8847
 1490        +     1646989     1649529         2541        1     -126 257.5843
 1491        +     1649526     1650719         1194        1      103 166.2051
 1492        +     1650716     1651516          801        1       15 108.5895
 1493        +     1651518     1652771         1254        1       52 171.2154
 1494        +     1652768     1653256          489        1       25  52.7334
 1495        +     1653231     1653578          348        1      -31  57.1324
 1496        -     1653673     1655502         1830        1      -37 234.6914
 1497        -     1655609     1656721         1113        1     -100 175.5954
 1498        +     1656963     1658936         1974        1      118 250.7748
 1499        +     1658980     1659354          375        1       90  19.9996
 1500        +     1659370     1659741          372        1      -32  34.6345
 1501        +     1659763     1660620          858        1       95  89.7203
 1502        +     1660656     1662284         1629        1      -25 219.2305
 1503        +     1662381     1662572          192        1      -94   7.9427
 1504        -     1662641     1663204          564        1      -19  56.1305
 1505        -     1663215     1666046         2832        1        7 390.3214
 1506        +     1666204     1666764          561        1     -110  41.5698
 1507        +     1667062     1668408         1347        1      -27 140.4341
 1508        +     1668419     1669144          726        1       58  60.3239
 1509        +     1669283     1670416         1134        1     -104 149.5631
 1510        +     1670413     1671366          954        1        3 115.5298
 1511        +     1671401     1672384          984        1      -31 149.5729
 1512        -     1672457     1673380          924        1      -82  81.2278
 1513        +     1673440     1674183          744        1      -52  67.5547
 1514        +     1674202     1675011          810        1      -49 108.1636
 1515        +     1675017     1676051         1035        1        3  71.9966
 1516        -     1676017     1676883          867        1       90  52.1640
 1517        +     1676953     1677375          423        1     -122  57.8197
 1518        +     1677397     1678542         1146        1       69 181.1209
 1519        +     1678561     1678908          348        1      -42  25.9017
 1520        +     1678963     1679172          210        1      105   5.7809
 1521        +     1679322     1680629         1308        1      -54  85.0577
 1522        -     1681208     1681966          759        1       68  75.0632
 1523        +     1682157     1684004         1848        1      -29 260.9315
 1524        +     1684005     1686257         2253        1       26 320.6083
 1525        +     1686271     1686573          303        1      -14  17.9820
 1526        +     1686570     1686887          318        1       35  10.1538
 1527        +     1686884     1687888         1005        1       84 124.1433
 1528        +     1688010     1689230         1221        1      -70 136.3405
 1529        -     1689303     1689920          618        1       74  40.4762
 1530        -     1690134     1690346          213        1      -10  12.0968
 1531        +     1690449     1690805          357        1       74  10.5130
 1532        +     1690874     1691878         1005        1      -20  33.3821
 1533        +     1691890     1692711          822        1      -24  24.3281
 1534        +     1692924     1693823          900        1      -25  25.5347
 1535        -     1693996     1694436          441        1       -9  13.2621
 1536        -     1694545     1695144          600        1      -71  41.0078
 1537        -     1695281     1695946          666        1      -45  20.6976
 1538        -     1695943     1696461          519        1      -41  13.7409
 1539        -     1696727     1697422          696        1     -102  31.4664
 1540        -     1698095     1699654         1560        1       84  71.8184
 1541        +     1700242     1701093          852        1      126  58.1684
 1542        +     1701322     1702593         1272        1      -64 134.8675
 1543        +     1703050     1704096         1047        1      126 116.7782
 1544        +     1704060     1705061         1002        1      106 112.9229
 1545        +     1704977     1705789          813        1        8  58.5783
 1546        -     1705807     1706595          789        1      109  50.8737
 1547        -     1706630     1707526          897        1       17  56.4723
 1548        -     1707529     1708539         1011        1        7  92.7654
 1549        +     1708964     1709635          672        1     -104  57.2108
 1550        +     1709647     1710603          957        1       65  66.2448
 1551        +     1710805     1711002          198        1      -57   6.3741
 1552        +     1710995     1712068         1074        1      127  70.8065
 1553        +     1712236     1714053         1818        1       98 145.3304
 1554        -     1714172     1717708         3537        1      -41 345.3369
 1555        +     1717911     1718696          786        1     -118  77.1947
 1556        +     1718726     1719970         1245        1      -80 103.0106
 1557        +     1720017     1720802          786        1      -59  33.6368
 1558        -     1720780     1721964         1185        1      126  97.7867
 1559        -     1722083     1728346         6264        1      107 725.9479
 1560        -     1728953     1729393          441        1      120  16.1518
 1561        +     1729502     1731256         1755        1      -51 102.0987
 1562        +     1731430     1732476         1047        1       80  83.6483
 1563        +     1732473     1733039          567        1      107  35.9195
 1564        -     1733116     1733550          435        1      -70  43.9668
 1565        +     1733682     1734737         1056        1       41 120.5289
 1566        +     1734824     1735411          588        1      -99  61.2887
 1567        +     1735976     1736212          237        1       30  12.9592
 1568        +     1736519     1739644         3126        1       55 327.3368
 1569        +     1739856     1741247         1392        1       67 151.6420
 1570        -     1741212     1742177          966        1      109  95.3937
 1571        +     1742244     1742852          609        1     -102  45.9354
 1572        +     1742845     1743771          927        1      -16  85.4529
 1573        -     1743778     1744371          594        1        3  37.9524
 1574        -     1744426     1744836          411        1      -40  38.0877
 1575        +     1745064     1746089         1026        1     -101 106.8210
 1576        +     1746094     1746897          804        1     -104  68.8179
 1577        +     1747195     1747626          432        1      -23  27.6901
 1578        +     1747724     1751248         3525        1       -2 481.8677
 1579        -     1751297     1753333         2037        1        5 259.6157
 1580        +     1753606     1754037          432        1       -5  37.9708
 1581        +     1754043     1755431         1389        1      -77 160.3527
 1582        +     1755445     1757310         1866        1       40 232.5063
 1583        +     1757438     1757671          234        1      -17  15.2566
 1584        +     1757681     1759432         1752        1      -33 145.9241
 1585        +     1759435     1760178          744        1      -63  64.4669
 1586        +     1760241     1760555          315        1      -36  19.3314
 1587        +     1760552     1760929          378        1       27  25.2985
 1588        +     1761078     1761605          528        1       41  57.7751
 1589        +     1761744     1762937         1194        1      -60 131.2836
 1590        +     1762947     1763393          447        1      119  44.2424
